device_name,attribute,unit,bmad_ele_name,bmad_factor,bmad_attribute,example_value
YCOR:UNDH:3680,BDES,kG*m,YCHX36,-1/(10.0),bl_kick,0
XCOR:UNDH:3680,BDES,kG*m,XCHX36,-1/(10.0),bl_kick,0
YCOR:UNDH:3750,BDES,kG*m,YCHU37,-1/(10.0),bl_kick,0
XCOR:UNDH:3750,BDES,kG*m,XCHU37,-1/(10.0),bl_kick,0
YCOR:UNDH:3780,BDES,kG*m,YCHX37,-1/(10.0),bl_kick,0
XCOR:UNDH:3780,BDES,kG*m,XCHX37,-1/(10.0),bl_kick,0
YCOR:UNDH:3850,BDES,kG*m,YCHU38,-1/(10.0),bl_kick,0
XCOR:UNDH:3850,BDES,kG*m,XCHU38,-1/(10.0),bl_kick,0
YCOR:UNDH:3880,BDES,kG*m,YCHX38,-1/(10.0),bl_kick,0
XCOR:UNDH:3880,BDES,kG*m,XCHX38,-1/(10.0),bl_kick,0
YCOR:UNDH:3950,BDES,kG*m,YCHU39,-1/(10.0),bl_kick,0
XCOR:UNDH:3950,BDES,kG*m,XCHU39,-1/(10.0),bl_kick,0
YCOR:UNDH:3980,BDES,kG*m,YCHX39,-1/(10.0),bl_kick,0
XCOR:UNDH:3980,BDES,kG*m,XCHX39,-1/(10.0),bl_kick,0
YCOR:UNDH:4050,BDES,kG*m,YCHU40,-1/(10.0),bl_kick,0
XCOR:UNDH:4050,BDES,kG*m,XCHU40,-1/(10.0),bl_kick,0
YCOR:UNDH:4080,BDES,kG*m,YCHX40,-1/(10.0),bl_kick,0
XCOR:UNDH:4080,BDES,kG*m,XCHX40,-1/(10.0),bl_kick,0
YCOR:UNDH:4150,BDES,kG*m,YCHU41,-1/(10.0),bl_kick,0
XCOR:UNDH:4150,BDES,kG*m,XCHU41,-1/(10.0),bl_kick,0
YCOR:UNDH:4180,BDES,kG*m,YCHX41,-1/(10.0),bl_kick,0
XCOR:UNDH:4180,BDES,kG*m,XCHX41,-1/(10.0),bl_kick,0
YCOR:UNDH:4250,BDES,kG*m,YCHU42,-1/(10.0),bl_kick,0
XCOR:UNDH:4250,BDES,kG*m,XCHU42,-1/(10.0),bl_kick,0
YCOR:UNDH:4280,BDES,kG*m,YCHX42,-1/(10.0),bl_kick,0
XCOR:UNDH:4280,BDES,kG*m,XCHX42,-1/(10.0),bl_kick,0
YCOR:UNDH:4350,BDES,kG*m,YCHU43,-1/(10.0),bl_kick,0
XCOR:UNDH:4350,BDES,kG*m,XCHU43,-1/(10.0),bl_kick,0
YCOR:UNDH:4380,BDES,kG*m,YCHX43,-1/(10.0),bl_kick,0
XCOR:UNDH:4380,BDES,kG*m,XCHX43,-1/(10.0),bl_kick,0
YCOR:UNDH:4450,BDES,kG*m,YCHU44,-1/(10.0),bl_kick,0
XCOR:UNDH:4450,BDES,kG*m,XCHU44,-1/(10.0),bl_kick,0
YCOR:UNDH:4480,BDES,kG*m,YCHX44,-1/(10.0),bl_kick,0
XCOR:UNDH:4480,BDES,kG*m,XCHX44,-1/(10.0),bl_kick,0
YCOR:UNDH:4550,BDES,kG*m,YCHU45,-1/(10.0),bl_kick,0
XCOR:UNDH:4550,BDES,kG*m,XCHU45,-1/(10.0),bl_kick,0
YCOR:UNDH:4580,BDES,kG*m,YCHX45,-1/(10.0),bl_kick,0
XCOR:UNDH:4580,BDES,kG*m,XCHX45,-1/(10.0),bl_kick,0
YCOR:UNDH:4650,BDES,kG*m,YCHU46,-1/(10.0),bl_kick,0
XCOR:UNDH:4650,BDES,kG*m,XCHU46,-1/(10.0),bl_kick,0
YCOR:UNDH:4680,BDES,kG*m,YCHX46,-1/(10.0),bl_kick,0
XCOR:UNDH:4680,BDES,kG*m,XCHX46,-1/(10.0),bl_kick,0
YCOR:DMPH:201,BDES,kG*m,YCUE1,-1/(10.0),bl_kick,0
XCOR:DMPH:298,BDES,kG*m,XCUE2,-1/(10.0),bl_kick,0
YCOR:DMPH:391,BDES,kG*m,YCD3,-1/(10.0),bl_kick,0
XCOR:DMPH:392,BDES,kG*m,XCD3,-1/(10.0),bl_kick,0
YCOR:DMPH:440,BDES,kG*m,YCDD,-1/(10.0),bl_kick,0
XCOR:DMPH:602,BDES,kG*m,XCDD,-1/(10.0),bl_kick,0
