device_name,attribute,unit,bmad_ele_name,bmad_factor,bmad_attribute,example_value
XCOR:UNDS:4580,BDES,kG*m,XCSX45,-1/(10.0),bl_kick,0
YEFC:UNDS:4650,BDES,kG*m,YCSU46,-1/(10.0),bl_kick,0
XEFC:UNDS:4650,BDES,kG*m,XCSU46,-1/(10.0),bl_kick,0
YCOR:UNDS:4680,BDES,kG*m,YCSX46,-1/(10.0),bl_kick,0
XCOR:UNDS:4680,BDES,kG*m,XCSX46,-1/(10.0),bl_kick,0
YEFC:UNDS:4750,BDES,kG*m,YCSU47,-1/(10.0),bl_kick,0
XEFC:UNDS:4750,BDES,kG*m,XCSU47,-1/(10.0),bl_kick,0
YCOR:UNDS:4780,BDES,kG*m,YCSX47,-1/(10.0),bl_kick,0
XCOR:UNDS:4780,BDES,kG*m,XCSX47,-1/(10.0),bl_kick,0
YCOR:DMPS:201,BDES,kG*m,YCUE1B,-1/(10.0),bl_kick,0
XCOR:DMPS:298,BDES,kG*m,XCUE2B,-1/(10.0),bl_kick,0
YCOR:DMPS:391,BDES,kG*m,YCD3B,-1/(10.0),bl_kick,0
XCOR:DMPS:392,BDES,kG*m,XCD3B,-1/(10.0),bl_kick,0
YCOR:DMPS:440,BDES,kG*m,YCDDB,-1/(10.0),bl_kick,0
XCOR:DMPS:602,BDES,kG*m,XCDDB,-1/(10.0),bl_kick,0
