device_name,attribute,unit,bmad_ele_name,bmad_factor,bmad_attribute,example_value
YCOR:LI24:603,BDES,YC24603,-1/10.0,bl_kick,0
XCOR:LI24:702,BDES,XC24702,-1/10.0,bl_kick,0
YCOR:LI24:703,BDES,YC24703,-1/10.0,bl_kick,0
XCOR:LI24:900,BDES,XC24900,-1/10.0,bl_kick,0
YCOR:LI24:900,BDES,YC24900,-1/10.0,bl_kick,0
XCOR:LI25:202,BDES,XC25202,-1/10.0,bl_kick,0
YCOR:LI25:203,BDES,YC25203,-1/10.0,bl_kick,0
XCOR:LI25:302,BDES,XC25302,-1/10.0,bl_kick,0
YCOR:LI25:303,BDES,YC25303,-1/10.0,bl_kick,0
XCOR:LI25:402,BDES,XC25402,-1/10.0,bl_kick,0
YCOR:LI25:403,BDES,YC25403,-1/10.0,bl_kick,0
XCOR:LI25:502,BDES,XC25502,-1/10.0,bl_kick,0
YCOR:LI25:503,BDES,YC25503,-1/10.0,bl_kick,0
XCOR:LI25:602,BDES,XC25602,-1/10.0,bl_kick,0
YCOR:LI25:603,BDES,YC25603,-1/10.0,bl_kick,0
XCOR:LI25:702,BDES,XC25702,-1/10.0,bl_kick,0
YCOR:LI25:703,BDES,YC25703,-1/10.0,bl_kick,0
XCOR:LI25:802,BDES,XC25802,-1/10.0,bl_kick,0
YCOR:LI25:803,BDES,YC25803,-1/10.0,bl_kick,0
XCOR:LI25:900,BDES,XC25900,-1/10.0,bl_kick,0
YCOR:LI25:900,BDES,YC25900,-1/10.0,bl_kick,0
XCOR:LI26:202,BDES,XC26202,-1/10.0,bl_kick,0
YCOR:LI26:203,BDES,YC26203,-1/10.0,bl_kick,0
XCOR:LI26:302,BDES,XC26302,-1/10.0,bl_kick,0
YCOR:LI26:303,BDES,YC26303,-1/10.0,bl_kick,0
XCOR:LI26:402,BDES,XC26402,-1/10.0,bl_kick,0
YCOR:LI26:403,BDES,YC26403,-1/10.0,bl_kick,0
XCOR:LI26:502,BDES,XC26502,-1/10.0,bl_kick,0
YCOR:LI26:503,BDES,YC26503,-1/10.0,bl_kick,0
XCOR:LI26:602,BDES,XC26602,-1/10.0,bl_kick,0
YCOR:LI26:603,BDES,YC26603,-1/10.0,bl_kick,0
XCOR:LI26:702,BDES,XC26702,-1/10.0,bl_kick,0
YCOR:LI26:703,BDES,YC26703,-1/10.0,bl_kick,0
XCOR:LI26:802,BDES,XC26802,-1/10.0,bl_kick,0
YCOR:LI26:803,BDES,YC26803,-1/10.0,bl_kick,0
XCOR:LI26:900,BDES,XC26900,-1/10.0,bl_kick,0
YCOR:LI26:900,BDES,YC26900,-1/10.0,bl_kick,0
XCOR:LI27:202,BDES,XC27202,-1/10.0,bl_kick,0
YCOR:LI27:203,BDES,YC27203,-1/10.0,bl_kick,0
XCOR:LI27:302,BDES,XC27302,-1/10.0,bl_kick,0
YCOR:LI27:303,BDES,YC27303,-1/10.0,bl_kick,0
XCOR:LI27:402,BDES,XC27402,-1/10.0,bl_kick,0
YCOR:LI27:403,BDES,YC27403,-1/10.0,bl_kick,0
XCOR:LI27:502,BDES,XC27502,-1/10.0,bl_kick,0
YCOR:LI27:503,BDES,YC27503,-1/10.0,bl_kick,0
XCOR:LI27:602,BDES,XC27602,-1/10.0,bl_kick,0
YCOR:LI27:603,BDES,YC27603,-1/10.0,bl_kick,0
XCOR:LI27:702,BDES,XC27702,-1/10.0,bl_kick,0
YCOR:LI27:703,BDES,YC27703,-1/10.0,bl_kick,0
XCOR:LI27:802,BDES,XC27802,-1/10.0,bl_kick,0
YCOR:LI27:803,BDES,YC27803,-1/10.0,bl_kick,0
XCOR:LI27:900,BDES,XC27900,-1/10.0,bl_kick,0
YCOR:LI27:900,BDES,YC27900,-1/10.0,bl_kick,0
XCOR:LI28:202,BDES,XC28202,-1/10.0,bl_kick,0
YCOR:LI28:203,BDES,YC28203,-1/10.0,bl_kick,0
XCOR:LI28:302,BDES,XC28302,-1/10.0,bl_kick,0
YCOR:LI28:303,BDES,YC28303,-1/10.0,bl_kick,0
XCOR:LI28:402,BDES,XC28402,-1/10.0,bl_kick,0
YCOR:LI28:403,BDES,YC28403,-1/10.0,bl_kick,0
XCOR:LI28:502,BDES,XC28502,-1/10.0,bl_kick,0
YCOR:LI28:503,BDES,YC28503,-1/10.0,bl_kick,0
XCOR:LI28:602,BDES,XC28602,-1/10.0,bl_kick,0
YCOR:LI28:603,BDES,YC28603,-1/10.0,bl_kick,0
XCOR:LI28:702,BDES,XC28702,-1/10.0,bl_kick,0
YCOR:LI28:703,BDES,YC28703,-1/10.0,bl_kick,0
XCOR:LI28:802,BDES,XC28802,-1/10.0,bl_kick,0
YCOR:LI28:803,BDES,YC28803,-1/10.0,bl_kick,0
XCOR:LI28:900,BDES,XC28900,-1/10.0,bl_kick,0
YCOR:LI28:900,BDES,YC28900,-1/10.0,bl_kick,0
XCOR:LI29:202,BDES,XC29202,-1/10.0,bl_kick,0
YCOR:LI29:203,BDES,YC29203,-1/10.0,bl_kick,0
XCOR:LI29:302,BDES,XC29302,-1/10.0,bl_kick,0
YCOR:LI29:303,BDES,YC29303,-1/10.0,bl_kick,0
XCOR:LI29:402,BDES,XC29402,-1/10.0,bl_kick,0
YCOR:LI29:403,BDES,YC29403,-1/10.0,bl_kick,0
XCOR:LI29:502,BDES,XC29502,-1/10.0,bl_kick,0
YCOR:LI29:503,BDES,YC29503,-1/10.0,bl_kick,0
XCOR:LI29:602,BDES,XC29602,-1/10.0,bl_kick,0
YCOR:LI29:603,BDES,YC29603,-1/10.0,bl_kick,0
XCOR:LI29:702,BDES,XC29702,-1/10.0,bl_kick,0
YCOR:LI29:703,BDES,YC29703,-1/10.0,bl_kick,0
XCOR:LI29:802,BDES,XC29802,-1/10.0,bl_kick,0
YCOR:LI29:803,BDES,YC29803,-1/10.0,bl_kick,0
XCOR:LI29:900,BDES,XC29900,-1/10.0,bl_kick,0
YCOR:LI29:900,BDES,YC29900,-1/10.0,bl_kick,0
XCOR:LI30:202,BDES,XC30202,-1/10.0,bl_kick,0
YCOR:LI30:203,BDES,YC30203,-1/10.0,bl_kick,0
XCOR:LI30:302,BDES,XC30302,-1/10.0,bl_kick,0
YCOR:LI30:303,BDES,YC30303,-1/10.0,bl_kick,0
XCOR:LI30:402,BDES,XC30402,-1/10.0,bl_kick,0
YCOR:LI30:403,BDES,YC30403,-1/10.0,bl_kick,0
XCOR:LI30:502,BDES,XC30502,-1/10.0,bl_kick,0
YCOR:LI30:503,BDES,YC30503,-1/10.0,bl_kick,0
XCOR:LI30:602,BDES,XC30602,-1/10.0,bl_kick,0
YCOR:LI30:603,BDES,YC30603,-1/10.0,bl_kick,0
XCOR:LI30:702,BDES,XC30702,-1/10.0,bl_kick,0
YCOR:LI30:703,BDES,YC30703,-1/10.0,bl_kick,0
XCOR:LI30:802,BDES,XC30802,-1/10.0,bl_kick,0
YCOR:LI30:803,BDES,YC30803,-1/10.0,bl_kick,0
YCOR:LI30:900,BDES,YC30900,-1/10.0,bl_kick,0
XCOR:LI30:900,BDES,XC30900,-1/10.0,bl_kick,0
YCOR:CLTH:133,BDES,YCBSYQ1,-1/10.0,bl_kick,0
XCOR:CLTH:168,BDES,XCBSYQ2,-1/10.0,bl_kick,0
XCOR:BSYH:452,BDES,XCBSYQ3,-1/10.0,bl_kick,0
YCOR:BSYH:461,BDES,YCBSYQ4,-1/10.0,bl_kick,0
XCOR:BSYH:642,BDES,XCBSYQ5,-1/10.0,bl_kick,0
YCOR:BSYH:739,BDES,YCBSYQ6,-1/10.0,bl_kick,0
XCOR:BSYH:900,BDES,XCA0,-1/10.0,bl_kick,0
YCOR:BSYH:901,BDES,YCA0,-1/10.0,bl_kick,0
YCOR:LTU0:105,BDES,YCVM1,-1/10.0,bl_kick,0
XCOR:LTU0:115,BDES,XCVM2,-1/10.0,bl_kick,0
YCOR:LTU0:133,BDES,YCVB1,-1/10.0,bl_kick,0
YCOR:LTU0:171,BDES,YCVB3,-1/10.0,bl_kick,0
XCOR:LTU0:178,BDES,XCVM3,-1/10.0,bl_kick,0
YCOR:LTU0:185,BDES,YCVM4,-1/10.0,bl_kick,0
XCOR:LTU1:248,BDES,XCDL1,-1/10.0,bl_kick,0
YCOR:LTU1:253,BDES,YCDL1,-1/10.0,bl_kick,0
XCOR:LTU1:288,BDES,XCQT12,-1/10.0,bl_kick,0
YCOR:LTU1:293,BDES,YCQT12,-1/10.0,bl_kick,0
XCOR:LTU1:348,BDES,XCDL2,-1/10.0,bl_kick,0
YCOR:LTU1:353,BDES,YCDL2,-1/10.0,bl_kick,0
XCOR:LTU1:388,BDES,XCQT22,-1/10.0,bl_kick,0
YCOR:LTU1:393,BDES,YCQT22,-1/10.0,bl_kick,0
XCOR:LTU1:448,BDES,XCDL3,-1/10.0,bl_kick,0
YCOR:LTU1:453,BDES,YCDL3,-1/10.0,bl_kick,0
XCOR:LTU1:488,BDES,XCQT32,-1/10.0,bl_kick,0
YCOR:LTU1:493,BDES,YCQT32,-1/10.0,bl_kick,0
XCOR:LTU1:558,BDES,XCDL4,-1/10.0,bl_kick,0
YCOR:LTU1:563,BDES,YCDL4,-1/10.0,bl_kick,0
XCOR:LTU1:588,BDES,XCQT42,-1/10.0,bl_kick,0
YCOR:LTU1:593,BDES,YCQT42,-1/10.0,bl_kick,0
YCOR:LTU1:611,BDES,YCEM1,-1/10.0,bl_kick,0
XCOR:LTU1:642,BDES,XCEM2,-1/10.0,bl_kick,0
YCOR:LTU1:657,BDES,YCEM3,-1/10.0,bl_kick,0
XCOR:LTU1:678,BDES,XCEM4,-1/10.0,bl_kick,0
XCOR:LTU1:718,BDES,XCE31,-1/10.0,bl_kick,0
YCOR:LTU1:727,BDES,YCE32,-1/10.0,bl_kick,0
XCOR:LTU1:738,BDES,XCE33,-1/10.0,bl_kick,0
YCOR:LTU1:747,BDES,YCE34,-1/10.0,bl_kick,0
XCOR:LTU1:758,BDES,XCE35,-1/10.0,bl_kick,0
YCOR:LTU1:767,BDES,YCE36,-1/10.0,bl_kick,0
XCOR:LTU1:818,BDES,XCUM1,-1/10.0,bl_kick,0
YCOR:LTU1:837,BDES,YCUM2,-1/10.0,bl_kick,0
YCOR:LTU1:857,BDES,YCUM3,-1/10.0,bl_kick,0
XCOR:LTU1:878,BDES,XCUM4,-1/10.0,bl_kick,0
XCOR:UND1:180,BDES,XCU01,-1/10.0,bl_kick,0
YCOR:UND1:180,BDES,YCU01,-1/10.0,bl_kick,0
XCOR:UND1:280,BDES,XCU02,-1/10.0,bl_kick,0
YCOR:UND1:280,BDES,YCU02,-1/10.0,bl_kick,0
XCOR:UND1:380,BDES,XCU03,-1/10.0,bl_kick,0
YCOR:UND1:380,BDES,YCU03,-1/10.0,bl_kick,0
XCOR:UND1:480,BDES,XCU04,-1/10.0,bl_kick,0
YCOR:UND1:480,BDES,YCU04,-1/10.0,bl_kick,0
XCOR:UND1:580,BDES,XCU05,-1/10.0,bl_kick,0
YCOR:UND1:580,BDES,YCU05,-1/10.0,bl_kick,0
XCOR:UND1:680,BDES,XCU06,-1/10.0,bl_kick,0
YCOR:UND1:680,BDES,YCU06,-1/10.0,bl_kick,0
XCOR:UND1:780,BDES,XCU07,-1/10.0,bl_kick,0
YCOR:UND1:780,BDES,YCU07,-1/10.0,bl_kick,0
XCOR:UND1:880,BDES,XCU08,-1/10.0,bl_kick,0
YCOR:UND1:880,BDES,YCU08,-1/10.0,bl_kick,0
XCOR:UND1:980,BDES,XCU09,-1/10.0,bl_kick,0
YCOR:UND1:980,BDES,YCU09,-1/10.0,bl_kick,0
XCOR:UND1:1080,BDES,XCU10,-1/10.0,bl_kick,0
YCOR:UND1:1080,BDES,YCU10,-1/10.0,bl_kick,0
XCOR:UND1:1180,BDES,XCU11,-1/10.0,bl_kick,0
YCOR:UND1:1180,BDES,YCU11,-1/10.0,bl_kick,0
XCOR:UND1:1280,BDES,XCU12,-1/10.0,bl_kick,0
YCOR:UND1:1280,BDES,YCU12,-1/10.0,bl_kick,0
XCOR:UND1:1380,BDES,XCU13,-1/10.0,bl_kick,0
YCOR:UND1:1380,BDES,YCU13,-1/10.0,bl_kick,0
XCOR:UND1:1480,BDES,XCU14,-1/10.0,bl_kick,0
YCOR:UND1:1480,BDES,YCU14,-1/10.0,bl_kick,0
XCOR:UND1:1580,BDES,XCU15,-1/10.0,bl_kick,0
YCOR:UND1:1580,BDES,YCU15,-1/10.0,bl_kick,0
XCOR:UND1:1680,BDES,XCU16,-1/10.0,bl_kick,0
YCOR:UND1:1680,BDES,YCU16,-1/10.0,bl_kick,0
XCOR:UND1:1780,BDES,XCU17,-1/10.0,bl_kick,0
YCOR:UND1:1780,BDES,YCU17,-1/10.0,bl_kick,0
XCOR:UND1:1880,BDES,XCU18,-1/10.0,bl_kick,0
YCOR:UND1:1880,BDES,YCU18,-1/10.0,bl_kick,0
XCOR:UND1:1980,BDES,XCU19,-1/10.0,bl_kick,0
YCOR:UND1:1980,BDES,YCU19,-1/10.0,bl_kick,0
XCOR:UND1:2080,BDES,XCU20,-1/10.0,bl_kick,0
YCOR:UND1:2080,BDES,YCU20,-1/10.0,bl_kick,0
XCOR:UND1:2180,BDES,XCU21,-1/10.0,bl_kick,0
YCOR:UND1:2180,BDES,YCU21,-1/10.0,bl_kick,0
XCOR:UND1:2280,BDES,XCU22,-1/10.0,bl_kick,0
YCOR:UND1:2280,BDES,YCU22,-1/10.0,bl_kick,0
XCOR:UND1:2380,BDES,XCU23,-1/10.0,bl_kick,0
YCOR:UND1:2380,BDES,YCU23,-1/10.0,bl_kick,0
XCOR:UND1:2480,BDES,XCU24,-1/10.0,bl_kick,0
YCOR:UND1:2480,BDES,YCU24,-1/10.0,bl_kick,0
XCOR:UND1:2580,BDES,XCU25,-1/10.0,bl_kick,0
YCOR:UND1:2580,BDES,YCU25,-1/10.0,bl_kick,0
XCOR:UND1:2680,BDES,XCU26,-1/10.0,bl_kick,0
YCOR:UND1:2680,BDES,YCU26,-1/10.0,bl_kick,0
XCOR:UND1:2780,BDES,XCU27,-1/10.0,bl_kick,0
YCOR:UND1:2780,BDES,YCU27,-1/10.0,bl_kick,0
XCOR:UND1:2880,BDES,XCU28,-1/10.0,bl_kick,0
YCOR:UND1:2880,BDES,YCU28,-1/10.0,bl_kick,0
XCOR:UND1:2980,BDES,XCU29,-1/10.0,bl_kick,0
YCOR:UND1:2980,BDES,YCU29,-1/10.0,bl_kick,0
XCOR:UND1:3080,BDES,XCU30,-1/10.0,bl_kick,0
YCOR:UND1:3080,BDES,YCU30,-1/10.0,bl_kick,0
XCOR:UND1:3180,BDES,XCU31,-1/10.0,bl_kick,0
YCOR:UND1:3180,BDES,YCU31,-1/10.0,bl_kick,0
XCOR:UND1:3280,BDES,XCU32,-1/10.0,bl_kick,0
YCOR:UND1:3280,BDES,YCU32,-1/10.0,bl_kick,0
XCOR:UND1:3380,BDES,XCU33,-1/10.0,bl_kick,0
YCOR:UND1:3380,BDES,YCU33,-1/10.0,bl_kick,0
XCOR:DMP1:201,BDES,XCUE1,-1/10.0,bl_kick,0
YCOR:DMP1:298,BDES,YCUE2,-1/10.0,bl_kick,0
YCOR:DMP1:391,BDES,YCD3,-1/10.0,bl_kick,0
XCOR:DMP1:392,BDES,XCD3,-1/10.0,bl_kick,0
YCOR:DMP1:440,BDES,YCDD,-1/10.0,bl_kick,0
XCOR:DMP1:602,BDES,XCDD,-1/10.0,bl_kick,0
